id_usuario;variante;convirtio;dispositivo;pais;duracion_sesion;timestamp
exp_user_7582;control;0;desktop;Colombia;230.91;17/05/2025
exp_user_7583;control;1;desktop;Mexico;203.87;19/02/2025
exp_user_7584;tratamiento;0;desktop;Mexico;252.26;18/02/2025
exp_user_7585;control;1;mobile;Mexico;42.75;3/04/2025
exp_user_7586;control;1;desktop;Argentina;47.03;17/03/2025
exp_user_7587;tratamiento;0;desktop;Mexico;295.9;4/06/2025
exp_user_7588;tratamiento;0;desktop;Argentina;131.23;1/04/2025
exp_user_7589;tratamiento;0;mobile;Colombia;145.68;29/06/2025
exp_user_7590;control;1;desktop;Colombia;163.37;22/01/2025
exp_user_7591;control;0;desktop;Mexico;269.65;15/01/2025
exp_user_7592;tratamiento;0;mobile;Mexico;150.52;22/03/2025
exp_user_7593;tratamiento;1;mobile;Mexico;145.74;2/01/2025
exp_user_7594;tratamiento;0;mobile;Colombia;89.91;23/05/2025
exp_user_7595;control;0;desktop;Mexico;116.63;31/01/2025
exp_user_7596;tratamiento;0;mobile;Mexico;256.06;28/05/2025
exp_user_7597;control;0;mobile;Mexico;100.07;6/02/2025
exp_user_7598;control;0;mobile;Mexico;128.56;5/02/2025
exp_user_7599;control;1;mobile;Argentina;64.76;20/05/2025
exp_user_7600;tratamiento;0;desktop;Argentina;40.69;19/02/2025
exp_user_7601;tratamiento;0;desktop;Colombia;196.75;14/03/2025
exp_user_7602;control;0;mobile;Mexico;225.32;8/06/2025
exp_user_7603;tratamiento;0;desktop;Colombia;101.62;18/05/2025
exp_user_7604;control;0;desktop;Colombia;169.57;21/03/2025
exp_user_7605;tratamiento;0;mobile;Argentina;254.38;1/03/2025
exp_user_7606;control;0;desktop;Mexico;291.2;1/03/2025
exp_user_7607;control;0;mobile;Mexico;136.65;19/04/2025
exp_user_7608;control;0;mobile;Mexico;118.26;15/02/2025
exp_user_7609;control;0;mobile;Colombia;242.11;6/04/2025
exp_user_7610;control;0;mobile;Mexico;225.18;16/03/2025
exp_user_7611;control;0;desktop;Colombia;89.47;2/02/2025
exp_user_7612;control;0;desktop;Colombia;79.96;10/06/2025
exp_user_7613;control;0;mobile;Mexico;106.11;17/05/2025
exp_user_7614;control;0;mobile;Argentina;68.58;22/04/2025
exp_user_7615;tratamiento;0;desktop;Argentina;239.04;21/06/2025
exp_user_7616;tratamiento;1;mobile;Argentina;219.04;7/02/2025
exp_user_7617;tratamiento;0;desktop;Mexico;210.85;21/06/2025
exp_user_7618;control;0;desktop;Colombia;209.43;14/05/2025
exp_user_7619;tratamiento;1;mobile;Argentina;107.22;6/06/2025
exp_user_7620;control;0;mobile;Argentina;291.18;16/04/2025
exp_user_7621;tratamiento;0;mobile;Argentina;45.42;6/04/2025
exp_user_7622;control;0;mobile;Colombia;60.77;9/04/2025
exp_user_7623;control;0;mobile;Colombia;104.44;11/06/2025
exp_user_7624;tratamiento;0;desktop;Argentina;162.12;12/04/2025
exp_user_7625;control;0;mobile;Colombia;76.38;11/02/2025
exp_user_7626;tratamiento;0;mobile;Mexico;77.72;18/03/2025
exp_user_7627;control;1;mobile;Mexico;208.8;15/03/2025
exp_user_7628;tratamiento;1;desktop;Colombia;240.39;3/02/2025
exp_user_7629;tratamiento;0;desktop;Argentina;149.01;2/01/2025
exp_user_7630;control;0;mobile;Mexico;139.53;17/06/2025
exp_user_7631;tratamiento;0;desktop;Colombia;96.72;5/02/2025
exp_user_7632;tratamiento;0;desktop;Mexico;219.64;25/03/2025
exp_user_7633;tratamiento;1;desktop;Argentina;131.08;23/01/2025
exp_user_7634;tratamiento;0;desktop;Colombia;191.29;30/03/2025
exp_user_7635;tratamiento;0;desktop;Colombia;64.12;19/04/2025
exp_user_7636;control;0;desktop;Colombia;37.49;27/04/2025
exp_user_7637;tratamiento;0;mobile;Colombia;165.49;20/01/2025
exp_user_7638;control;0;mobile;Mexico;103.89;15/06/2025
exp_user_7639;control;1;desktop;Colombia;49.17;18/02/2025
exp_user_7640;control;0;mobile;Mexico;253.89;8/05/2025
exp_user_7641;tratamiento;0;desktop;Mexico;88;3/02/2025
exp_user_7642;tratamiento;0;desktop;Colombia;57.57;6/03/2025
exp_user_7643;control;0;desktop;Colombia;138.8;14/04/2025
exp_user_7644;tratamiento;0;desktop;Mexico;179.14;31/05/2025
exp_user_7645;control;0;desktop;Colombia;283.75;4/04/2025
exp_user_7646;tratamiento;0;mobile;Argentina;128.99;27/03/2025
exp_user_7647;tratamiento;0;mobile;Mexico;193.22;9/03/2025
exp_user_7648;control;0;desktop;Mexico;253.67;7/06/2025
exp_user_7649;tratamiento;0;mobile;Argentina;80.92;10/05/2025
exp_user_7650;control;0;mobile;Colombia;51.39;8/01/2025
exp_user_7651;control;0;mobile;Colombia;210.85;28/05/2025
exp_user_7652;tratamiento;0;mobile;Mexico;98.49;2/01/2025
exp_user_7653;tratamiento;0;mobile;Colombia;286.42;4/04/2025
exp_user_7654;control;0;desktop;Mexico;127.14;22/03/2025
exp_user_7655;tratamiento;0;mobile;Argentina;138.67;18/01/2025
exp_user_7656;control;1;mobile;Mexico;275.28;27/02/2025
exp_user_7657;control;0;mobile;Colombia;250.78;7/06/2025
exp_user_7658;control;0;desktop;Colombia;201.99;29/03/2025
exp_user_7659;tratamiento;0;mobile;Mexico;230.05;16/06/2025
exp_user_7660;control;0;desktop;Argentina;224;18/02/2025
exp_user_7661;tratamiento;0;mobile;Colombia;156.14;24/03/2025
exp_user_7662;tratamiento;0;mobile;Mexico;146.29;24/02/2025
exp_user_7663;tratamiento;0;mobile;Mexico;83.79;27/05/2025
exp_user_7664;tratamiento;1;mobile;Colombia;129.86;23/02/2025
exp_user_7665;tratamiento;0;desktop;Mexico;95.24;19/02/2025
exp_user_7666;tratamiento;0;mobile;Mexico;200.43;13/03/2025
exp_user_7667;tratamiento;0;mobile;Colombia;214.98;31/03/2025
exp_user_7668;tratamiento;0;mobile;Colombia;66.03;14/04/2025
exp_user_7669;control;0;desktop;Colombia;155.68;25/05/2025
exp_user_7670;control;0;mobile;Argentina;248.89;1/06/2025
exp_user_7671;control;0;desktop;Argentina;195.47;26/06/2025
exp_user_7672;tratamiento;0;desktop;Mexico;143.19;8/03/2025
exp_user_7673;tratamiento;0;mobile;Colombia;179.07;12/01/2025
exp_user_7674;control;0;mobile;Argentina;174.43;22/04/2025
exp_user_7675;control;0;desktop;Colombia;203.84;30/03/2025
exp_user_7676;tratamiento;0;mobile;Argentina;194.51;19/06/2025
exp_user_7677;control;0;desktop;Mexico;259.44;23/02/2025
exp_user_7678;tratamiento;0;desktop;Mexico;219.46;2/04/2025
exp_user_7679;tratamiento;0;mobile;Argentina;41.9;14/04/2025
exp_user_7680;tratamiento;0;desktop;Argentina;204.76;16/02/2025
exp_user_7681;control;0;mobile;Argentina;182.32;20/01/2025
exp_user_7682;tratamiento;0;desktop;Argentina;166.26;5/06/2025
exp_user_7683;tratamiento;0;mobile;Mexico;252.86;13/05/2025
exp_user_7684;tratamiento;1;mobile;Mexico;243.33;17/02/2025
exp_user_7685;control;0;mobile;Colombia;57.68;21/03/2025
exp_user_7686;tratamiento;0;desktop;Argentina;149.54;2/01/2025
exp_user_7687;control;0;mobile;Argentina;212.72;13/05/2025
exp_user_7688;tratamiento;0;mobile;Argentina;106.59;26/05/2025
exp_user_7689;tratamiento;0;mobile;Mexico;269.43;11/02/2025
exp_user_7690;tratamiento;0;mobile;Argentina;58.93;31/03/2025
exp_user_7691;control;0;desktop;Mexico;193.41;8/03/2025
exp_user_7692;control;0;desktop;Mexico;136.11;30/06/2025
exp_user_7693;control;0;desktop;Argentina;146.71;16/03/2025
exp_user_7694;control;0;desktop;Argentina;232.8;16/01/2025
exp_user_7695;tratamiento;0;desktop;Argentina;44.34;6/02/2025
exp_user_7696;control;0;mobile;Argentina;186.36;23/06/2025
exp_user_7697;tratamiento;1;desktop;Argentina;222.63;13/01/2025
exp_user_7698;tratamiento;0;desktop;Mexico;93.58;15/04/2025
exp_user_7699;tratamiento;1;mobile;Mexico;198.96;7/03/2025
exp_user_7700;tratamiento;0;desktop;Colombia;124.43;6/01/2025
exp_user_7701;control;0;desktop;Colombia;198.32;8/02/2025
exp_user_7702;control;0;desktop;Mexico;35.24;3/04/2025
exp_user_7703;tratamiento;1;desktop;Mexico;171.16;25/02/2025
exp_user_7704;tratamiento;0;desktop;Mexico;106.44;12/01/2025
exp_user_7705;control;0;desktop;Colombia;119.31;19/06/2025
exp_user_7706;tratamiento;0;mobile;Colombia;82.96;26/02/2025
exp_user_7707;control;0;mobile;Colombia;153.42;25/03/2025
exp_user_7708;control;0;mobile;Argentina;95.97;8/01/2025
exp_user_7709;control;1;mobile;Mexico;275.66;17/02/2025
exp_user_7710;tratamiento;0;desktop;Argentina;34.99;10/05/2025
exp_user_7711;control;0;mobile;Argentina;210.16;4/03/2025
exp_user_7712;control;0;mobile;Mexico;238.34;15/04/2025
exp_user_7713;control;0;desktop;Colombia;132.45;15/06/2025
exp_user_7714;control;1;desktop;Mexico;105.22;30/04/2025
exp_user_7715;control;0;mobile;Argentina;248.89;6/04/2025
exp_user_7716;tratamiento;0;desktop;Colombia;38.11;22/02/2025
exp_user_7717;tratamiento;0;mobile;Colombia;235.61;29/04/2025
exp_user_7718;tratamiento;0;mobile;Mexico;47.49;17/04/2025
exp_user_7719;control;0;mobile;Argentina;292.26;25/03/2025
exp_user_7720;control;0;desktop;Mexico;94.06;19/01/2025
exp_user_7721;control;0;desktop;Colombia;119.46;14/04/2025
exp_user_7722;tratamiento;0;mobile;Mexico;89.26;14/01/2025
exp_user_7723;control;0;desktop;Argentina;278.37;25/06/2025
exp_user_7724;tratamiento;0;desktop;Colombia;71.86;14/03/2025
exp_user_7725;control;0;desktop;Argentina;202.73;17/01/2025
exp_user_7726;control;0;desktop;Mexico;174.82;3/06/2025
exp_user_7727;tratamiento;0;mobile;Mexico;254.73;20/04/2025
exp_user_7728;tratamiento;0;mobile;Colombia;261.92;19/03/2025
exp_user_7729;tratamiento;0;mobile;Mexico;196.38;14/04/2025
exp_user_7730;control;0;desktop;Colombia;281.29;26/04/2025
exp_user_7731;tratamiento;1;desktop;Mexico;144.88;9/06/2025
exp_user_7732;control;0;mobile;Mexico;74.78;24/02/2025
exp_user_7733;tratamiento;0;mobile;Argentina;149.78;24/05/2025
exp_user_7734;control;0;mobile;Mexico;46.38;9/03/2025
exp_user_7735;control;0;mobile;Argentina;214.26;9/05/2025
exp_user_7736;control;0;desktop;Argentina;158.12;24/02/2025
exp_user_7737;tratamiento;0;desktop;Mexico;57.06;23/06/2025
exp_user_7738;control;1;mobile;Argentina;273.27;19/06/2025
exp_user_7739;control;0;mobile;Mexico;30.89;5/04/2025
exp_user_7740;tratamiento;0;mobile;Mexico;227.74;12/02/2025
exp_user_7741;control;0;desktop;Colombia;251.86;18/03/2025
exp_user_7742;control;0;mobile;Colombia;199.56;27/05/2025
exp_user_7743;control;0;desktop;Argentina;171.65;14/03/2025
exp_user_7744;tratamiento;0;desktop;Mexico;153.64;12/02/2025
exp_user_7745;tratamiento;0;mobile;Argentina;134.38;21/03/2025
exp_user_7746;control;0;mobile;Mexico;213.23;12/06/2025
exp_user_7747;tratamiento;0;mobile;Mexico;94.58;28/03/2025
exp_user_7748;control;0;desktop;Argentina;154.05;14/06/2025
exp_user_7749;tratamiento;0;mobile;Argentina;276.98;6/06/2025
exp_user_7750;tratamiento;0;mobile;Mexico;239.2;7/03/2025
exp_user_7751;control;1;mobile;Mexico;286.71;30/04/2025
exp_user_7752;control;0;desktop;Argentina;138.92;10/01/2025
exp_user_7753;control;0;mobile;Mexico;111.62;2/04/2025
exp_user_7754;control;0;desktop;Colombia;55.9;15/03/2025
exp_user_7755;tratamiento;0;desktop;Mexico;198.49;30/05/2025
exp_user_7756;tratamiento;0;mobile;Mexico;266.64;28/02/2025
exp_user_7757;tratamiento;0;desktop;Mexico;26.66;3/01/2025
exp_user_7758;tratamiento;0;mobile;Mexico;177.77;21/05/2025
exp_user_7759;tratamiento;1;desktop;Argentina;191.99;18/01/2025
exp_user_7760;control;0;desktop;Colombia;155.07;7/04/2025
exp_user_7761;control;1;desktop;Colombia;136.11;15/06/2025
exp_user_7762;control;0;mobile;Argentina;34.22;16/02/2025
exp_user_7763;control;0;desktop;Argentina;246.93;23/06/2025
exp_user_7764;tratamiento;0;mobile;Mexico;255.83;19/03/2025
exp_user_7765;control;0;mobile;Colombia;85.72;10/05/2025
exp_user_7766;control;0;desktop;Colombia;146.21;27/01/2025
exp_user_7767;tratamiento;0;mobile;Mexico;98;15/06/2025
exp_user_7768;tratamiento;0;desktop;Argentina;208.98;2/01/2025
exp_user_7769;control;0;desktop;Colombia;245.26;7/02/2025
exp_user_7770;control;0;desktop;Argentina;49.43;30/04/2025
exp_user_7771;tratamiento;0;desktop;Mexico;95.63;4/05/2025
exp_user_7772;tratamiento;1;desktop;Argentina;150.13;19/01/2025
exp_user_7773;tratamiento;0;desktop;Mexico;170.18;16/04/2025
exp_user_7774;control;0;desktop;Argentina;39.17;12/05/2025
exp_user_7775;control;0;desktop;Colombia;96.19;1/04/2025
exp_user_7776;tratamiento;0;desktop;Argentina;123.75;30/04/2025
exp_user_7777;control;0;desktop;Colombia;266.08;13/03/2025
exp_user_7778;tratamiento;1;mobile;Mexico;149.15;16/05/2025
exp_user_7779;control;0;mobile;Argentina;100.11;27/01/2025
exp_user_7780;control;0;desktop;Mexico;260.11;26/01/2025
exp_user_7781;tratamiento;0;mobile;Argentina;193.16;12/03/2025
exp_user_7782;tratamiento;0;mobile;Mexico;256.68;16/03/2025
exp_user_7783;tratamiento;0;mobile;Argentina;124.22;29/03/2025
exp_user_7784;control;0;mobile;Argentina;254.35;4/01/2025
exp_user_7785;control;0;mobile;Argentina;287.28;3/03/2025
exp_user_7786;tratamiento;0;mobile;Colombia;82.03;6/01/2025
exp_user_7787;tratamiento;0;desktop;Mexico;144.83;11/05/2025
exp_user_7788;tratamiento;1;desktop;Mexico;101.32;11/04/2025
exp_user_7789;control;0;desktop;Mexico;174.57;2/05/2025
exp_user_7790;tratamiento;0;mobile;Mexico;161.28;22/01/2025
exp_user_7791;tratamiento;0;desktop;Argentina;72.6;25/06/2025
exp_user_7792;control;0;mobile;Mexico;135.95;1/01/2025
exp_user_7793;tratamiento;0;mobile;Colombia;245.51;7/04/2025
exp_user_7794;tratamiento;0;desktop;Mexico;202.77;27/06/2025
exp_user_7795;tratamiento;0;desktop;Argentina;49.46;17/01/2025
exp_user_7796;tratamiento;0;desktop;Colombia;144.16;19/04/2025
exp_user_7797;control;0;desktop;Argentina;136.77;6/05/2025
exp_user_7798;control;0;desktop;Mexico;262.07;25/04/2025
exp_user_7799;tratamiento;0;desktop;Argentina;210.88;16/04/2025
exp_user_7800;control;0;mobile;Argentina;87.83;2/04/2025
exp_user_7801;tratamiento;0;mobile;Colombia;45.17;15/06/2025
exp_user_7802;control;0;desktop;Colombia;264;29/03/2025
exp_user_7803;tratamiento;0;mobile;Colombia;120.41;22/06/2025
exp_user_7804;control;0;desktop;Mexico;295.34;25/03/2025
exp_user_7805;control;1;desktop;Mexico;261.13;29/01/2025
exp_user_7806;control;0;desktop;Mexico;249.95;5/04/2025
exp_user_7807;control;0;mobile;Mexico;24.17;10/04/2025
exp_user_7808;tratamiento;0;desktop;Colombia;24.2;7/03/2025
exp_user_7809;tratamiento;0;mobile;Mexico;55.88;27/01/2025
exp_user_7810;control;0;desktop;Argentina;214.75;12/02/2025
exp_user_7811;tratamiento;1;mobile;Mexico;161;8/05/2025
exp_user_7812;tratamiento;0;mobile;Argentina;80.67;28/02/2025
exp_user_7813;control;0;mobile;Argentina;58.04;4/04/2025
exp_user_7814;control;0;desktop;Argentina;255.88;4/04/2025
exp_user_7815;tratamiento;0;mobile;Colombia;102.65;21/03/2025
exp_user_7816;control;0;mobile;Mexico;155.27;4/01/2025
exp_user_7817;tratamiento;1;desktop;Colombia;194.57;31/01/2025
exp_user_7818;control;1;desktop;Argentina;233.71;7/04/2025
exp_user_7819;control;1;desktop;Mexico;273.94;18/06/2025
exp_user_7820;control;0;mobile;Argentina;153.25;19/06/2025
exp_user_7821;control;0;desktop;Mexico;257.29;3/04/2025
exp_user_7822;tratamiento;1;desktop;Argentina;203.86;14/06/2025
exp_user_7823;tratamiento;0;mobile;Mexico;131.09;1/04/2025
exp_user_7824;control;0;desktop;Mexico;171.98;24/01/2025
exp_user_7825;tratamiento;0;mobile;Mexico;127.25;10/04/2025
exp_user_7826;control;0;mobile;Argentina;186.08;15/03/2025
exp_user_7827;control;0;mobile;Mexico;77.72;19/01/2025
exp_user_7828;control;0;desktop;Colombia;21.83;27/02/2025
exp_user_7829;control;0;desktop;Argentina;144.83;27/02/2025
exp_user_7830;control;0;mobile;Mexico;247.36;19/02/2025
exp_user_7831;tratamiento;0;mobile;Colombia;199.45;13/06/2025
exp_user_7832;control;0;mobile;Mexico;271.94;16/01/2025
exp_user_7833;control;1;desktop;Mexico;255.49;10/01/2025
exp_user_7834;tratamiento;0;mobile;Colombia;205.26;1/06/2025
exp_user_7835;control;0;desktop;Argentina;247.6;24/06/2025
exp_user_7836;control;0;desktop;Colombia;208.53;3/03/2025
exp_user_7837;control;0;desktop;Mexico;47.61;7/03/2025
exp_user_7838;control;0;desktop;Colombia;54.39;26/03/2025
exp_user_7839;tratamiento;0;desktop;Mexico;188.42;15/01/2025
exp_user_7840;control;0;desktop;Colombia;268.87;27/03/2025
exp_user_7841;tratamiento;0;mobile;Colombia;121.28;20/01/2025
exp_user_7842;control;0;mobile;Colombia;199.6;8/02/2025
exp_user_7843;tratamiento;0;desktop;Mexico;61.92;18/04/2025
exp_user_7844;tratamiento;0;desktop;Mexico;59.89;15/03/2025
exp_user_7845;control;1;desktop;Colombia;240.55;25/03/2025
exp_user_7846;tratamiento;0;mobile;Colombia;131.88;16/02/2025
exp_user_7847;control;0;desktop;Argentina;36.94;25/01/2025
exp_user_7848;control;0;mobile;Mexico;52.28;25/04/2025
exp_user_7849;control;0;mobile;Argentina;272.44;28/03/2025
exp_user_7850;control;0;desktop;Colombia;181.52;1/01/2025
exp_user_7851;control;1;desktop;Mexico;264.31;2/04/2025
exp_user_7852;tratamiento;0;mobile;Mexico;82.06;2/02/2025
exp_user_7853;control;0;mobile;Colombia;180.37;14/01/2025
exp_user_7854;control;0;desktop;Colombia;273.96;18/02/2025
exp_user_7855;tratamiento;1;mobile;Colombia;227.07;19/04/2025
exp_user_7856;control;0;mobile;Argentina;100.5;12/04/2025
exp_user_7857;control;0;desktop;Mexico;189.05;3/06/2025
exp_user_7858;control;0;mobile;Argentina;270.44;1/03/2025
exp_user_7859;tratamiento;0;desktop;Argentina;167.99;11/03/2025
exp_user_7860;tratamiento;0;mobile;Colombia;105.17;18/01/2025
exp_user_7861;control;0;desktop;Argentina;82.63;23/05/2025
exp_user_7862;tratamiento;0;mobile;Colombia;46.15;4/03/2025
exp_user_7863;control;1;desktop;Colombia;296.71;28/01/2025
exp_user_7864;control;0;mobile;Colombia;256.26;31/05/2025
exp_user_7865;control;0;mobile;Mexico;39.08;26/01/2025
exp_user_7866;tratamiento;0;mobile;Colombia;84.52;11/03/2025
exp_user_7867;control;0;desktop;Colombia;288.02;7/05/2025
exp_user_7868;control;0;desktop;Argentina;267.07;14/06/2025
exp_user_7869;control;0;mobile;Mexico;285.35;21/05/2025
exp_user_7870;tratamiento;0;desktop;Mexico;59.22;30/01/2025
exp_user_7871;tratamiento;0;desktop;Argentina;189.4;21/04/2025
exp_user_7872;control;0;mobile;Mexico;57.8;7/01/2025
exp_user_7873;control;0;mobile;Colombia;132.45;16/02/2025
exp_user_7874;control;0;desktop;Argentina;234.2;11/02/2025
exp_user_7875;tratamiento;0;desktop;Mexico;98.38;14/02/2025
exp_user_7876;control;0;desktop;Colombia;153.78;5/01/2025
exp_user_7877;tratamiento;0;desktop;Argentina;64.97;16/02/2025
exp_user_7878;tratamiento;0;mobile;Colombia;136.44;27/03/2025
exp_user_7879;control;0;desktop;Argentina;285.36;9/02/2025
exp_user_7880;tratamiento;0;desktop;Colombia;283.21;12/02/2025
exp_user_7881;tratamiento;0;desktop;Colombia;90.83;23/03/2025
exp_user_7882;control;0;mobile;Mexico;95.46;10/02/2025
exp_user_7883;control;0;mobile;Argentina;164.25;14/05/2025
exp_user_7884;tratamiento;1;desktop;Mexico;201.92;3/06/2025
exp_user_7885;control;0;mobile;Mexico;83.56;25/03/2025
exp_user_7886;tratamiento;0;desktop;Mexico;47.79;9/05/2025
exp_user_7887;control;0;mobile;Argentina;51.73;28/06/2025
exp_user_7888;control;0;mobile;Argentina;251.71;9/01/2025
exp_user_7889;tratamiento;0;mobile;Argentina;65.1;3/02/2025
exp_user_7890;control;0;desktop;Mexico;291.78;2/05/2025
exp_user_7891;control;0;desktop;Argentina;282.01;9/06/2025
exp_user_7892;tratamiento;1;mobile;Mexico;108.79;28/06/2025
exp_user_7893;control;0;desktop;Mexico;106.81;24/03/2025
exp_user_7894;control;0;desktop;Argentina;241.98;17/02/2025
exp_user_7895;tratamiento;0;mobile;Argentina;72.27;27/04/2025
exp_user_7896;control;0;mobile;Mexico;149.29;23/02/2025
exp_user_7897;tratamiento;1;mobile;Argentina;45.15;18/05/2025
exp_user_7898;tratamiento;0;desktop;Argentina;27.49;17/01/2025
exp_user_7899;tratamiento;0;mobile;Argentina;287.66;11/02/2025
exp_user_7900;control;0;mobile;Colombia;31.52;6/01/2025
exp_user_7901;tratamiento;0;mobile;Argentina;35.61;22/01/2025
exp_user_7902;tratamiento;0;desktop;Colombia;296.85;21/04/2025
exp_user_7903;control;0;mobile;Colombia;118.8;26/02/2025
exp_user_7904;tratamiento;0;desktop;Mexico;26.63;25/02/2025
exp_user_7905;tratamiento;0;desktop;Argentina;100.47;6/02/2025
exp_user_7906;control;0;mobile;Mexico;292.32;6/02/2025
exp_user_7907;control;0;mobile;Argentina;212.7;18/05/2025
exp_user_7908;tratamiento;0;desktop;Mexico;80.22;25/04/2025
exp_user_7909;tratamiento;0;desktop;Argentina;154.57;11/06/2025
exp_user_7910;control;1;mobile;Argentina;127.17;25/01/2025
exp_user_7911;tratamiento;0;mobile;Mexico;76.58;11/04/2025
exp_user_7912;tratamiento;1;desktop;Colombia;41.05;20/05/2025
exp_user_7913;control;0;desktop;Mexico;175.49;4/05/2025
exp_user_7914;tratamiento;1;mobile;Colombia;263.07;5/04/2025
exp_user_7915;tratamiento;0;mobile;Mexico;229.17;11/05/2025
exp_user_7916;tratamiento;0;desktop;Colombia;211.34;29/03/2025
exp_user_7917;control;0;desktop;Argentina;223.81;15/06/2025
exp_user_7918;control;1;mobile;Colombia;113.36;27/04/2025
exp_user_7919;control;0;mobile;Colombia;34.1;14/01/2025
exp_user_7920;control;0;desktop;Argentina;169.69;16/02/2025
exp_user_7921;tratamiento;0;mobile;Colombia;252.1;21/03/2025
exp_user_7922;tratamiento;0;desktop;Argentina;139.86;12/04/2025
exp_user_7923;control;0;mobile;Colombia;64.58;3/01/2025
exp_user_7924;tratamiento;0;mobile;Mexico;251.3;21/04/2025
exp_user_7925;control;0;desktop;Argentina;131.65;25/03/2025
exp_user_7926;control;0;mobile;Colombia;243.89;22/04/2025
exp_user_7927;control;0;desktop;Argentina;223.04;26/05/2025
exp_user_7928;control;0;mobile;Mexico;218.84;20/04/2025
exp_user_7929;tratamiento;0;desktop;Argentina;168.8;4/03/2025
exp_user_7930;control;0;mobile;Colombia;49.87;7/02/2025
exp_user_7931;control;0;mobile;Colombia;228.72;10/03/2025
exp_user_7932;tratamiento;0;mobile;Argentina;209.59;24/04/2025
exp_user_7933;tratamiento;0;desktop;Mexico;279.28;9/01/2025
exp_user_7934;tratamiento;0;mobile;Colombia;198.38;29/06/2025
exp_user_7935;control;0;desktop;Argentina;277.83;2/03/2025
exp_user_7936;control;1;mobile;Colombia;66.59;17/03/2025
exp_user_7937;tratamiento;0;desktop;Mexico;287.08;11/05/2025
exp_user_7938;tratamiento;1;desktop;Colombia;279.25;26/06/2025
exp_user_7939;control;1;mobile;Argentina;41.62;4/06/2025
exp_user_7940;control;0;mobile;Colombia;280.11;30/01/2025
exp_user_7941;control;0;mobile;Argentina;210.91;15/02/2025
exp_user_7942;tratamiento;0;desktop;Colombia;115.53;12/02/2025
exp_user_7943;tratamiento;1;mobile;Argentina;31.85;9/03/2025
exp_user_7944;control;0;desktop;Mexico;189.2;13/02/2025
exp_user_7945;tratamiento;0;mobile;Mexico;192.97;12/05/2025
exp_user_7946;control;0;mobile;Argentina;201.97;24/05/2025
exp_user_7947;control;0;mobile;Argentina;186.16;29/03/2025
exp_user_7948;control;0;mobile;Mexico;255.61;22/04/2025
exp_user_7949;control;1;mobile;Mexico;183;14/02/2025
exp_user_7950;control;1;desktop;Colombia;82.73;19/03/2025
exp_user_7951;control;1;desktop;Argentina;22.08;11/03/2025
exp_user_7952;control;0;mobile;Mexico;22.97;1/02/2025
exp_user_7953;control;0;mobile;Colombia;259.45;20/03/2025
exp_user_7954;tratamiento;0;desktop;Argentina;87.35;18/05/2025
exp_user_7955;control;0;desktop;Argentina;47.18;4/05/2025
exp_user_7956;control;0;desktop;Argentina;162.19;12/06/2025
exp_user_7957;tratamiento;0;desktop;Colombia;287.35;11/05/2025
exp_user_7958;tratamiento;1;mobile;Mexico;182.35;22/01/2025
exp_user_7959;tratamiento;0;desktop;Colombia;120.9;3/03/2025
exp_user_7960;tratamiento;1;desktop;Colombia;194.7;30/01/2025
exp_user_7961;control;0;desktop;Mexico;269.27;4/01/2025
exp_user_7962;control;0;mobile;Colombia;166.61;12/01/2025
exp_user_7963;control;0;mobile;Mexico;39.83;26/02/2025
exp_user_7964;control;0;desktop;Argentina;57.55;20/05/2025
exp_user_7965;control;0;desktop;Mexico;208.58;20/02/2025
exp_user_7966;tratamiento;0;mobile;Mexico;254.28;12/04/2025
exp_user_7967;tratamiento;1;mobile;Argentina;59.18;24/05/2025
exp_user_7968;control;0;mobile;Mexico;196.36;14/04/2025
exp_user_7969;control;0;desktop;Mexico;138.26;12/06/2025
exp_user_7970;tratamiento;0;desktop;Mexico;84.68;9/04/2025
exp_user_7971;tratamiento;0;mobile;Mexico;191.43;20/03/2025
exp_user_7972;control;1;mobile;Colombia;168.06;13/04/2025
exp_user_7973;control;0;mobile;Mexico;122.67;2/05/2025
exp_user_7974;control;0;mobile;Argentina;239.4;27/02/2025
exp_user_7975;control;0;mobile;Argentina;102.21;19/04/2025
exp_user_7976;control;0;desktop;Colombia;210.1;9/05/2025
exp_user_7977;tratamiento;0;mobile;Mexico;128.67;16/03/2025
exp_user_7978;control;0;desktop;Mexico;110.52;6/02/2025
exp_user_7979;control;0;desktop;Argentina;46.08;2/04/2025
exp_user_7980;tratamiento;0;desktop;Argentina;243.02;16/04/2025
exp_user_7981;control;0;mobile;Colombia;255.76;3/03/2025
exp_user_7982;control;0;desktop;Colombia;67.15;3/04/2025
exp_user_7983;tratamiento;0;desktop;Mexico;289.97;19/04/2025
exp_user_7984;tratamiento;0;desktop;Argentina;291.33;4/06/2025
exp_user_7985;tratamiento;1;mobile;Argentina;29.91;1/02/2025
exp_user_7986;tratamiento;0;desktop;Colombia;264.23;9/02/2025
exp_user_7987;tratamiento;1;mobile;Mexico;205.1;21/01/2025
exp_user_7988;tratamiento;0;desktop;Argentina;56.24;6/01/2025
exp_user_7989;tratamiento;0;mobile;Colombia;209.67;22/06/2025
exp_user_7990;tratamiento;0;desktop;Colombia;220.14;5/05/2025
exp_user_7991;control;0;mobile;Argentina;58.66;18/04/2025
exp_user_7992;tratamiento;0;mobile;Mexico;132.18;10/02/2025
exp_user_7993;tratamiento;0;mobile;Argentina;271.09;18/04/2025
